SA2_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
801041117,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801041118,..,0,26,61,27,5,6,0,0,122,..,7,12,4,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,5,112,..,..,..,..,..,..,..,..,112,..,14,..,..,..,..,..,..,..,14,..,7,3,0,0,0,0,0,0,8,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,3,0,0,0,0,0,0,0,9,..,4,7,6,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,113,33,54,76,28,7,8,3,0,327,..,0,28,64,18,0,6,0,0,124,..,0,10,0,4,0,0,0,0,23,..,0,8,12,7,0,0,0,0,33,99,..,..,..,..,..,..,..,..,99,..,16,..,..,..,..,..,..,..,16,..,10,4,0,0,0,0,0,0,16,..,3,3,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0
801041119,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801041120,..,3,248,497,186,68,36,7,0,1044,..,12,93,44,16,6,6,0,0,172,..,0,9,11,12,4,0,0,0,39,774,..,..,..,..,..,..,..,..,774,..,134,..,..,..,..,..,..,..,134,..,60,22,4,0,0,0,0,0,91,..,22,33,7,4,6,0,0,0,66,..,11,43,10,0,0,0,0,0,65,..,21,40,10,0,0,0,0,0,73,..,5,26,25,13,6,5,3,0,94,10,0,12,5,0,3,0,0,0,31,780,277,518,613,239,91,49,13,0,2580,..,17,376,443,130,56,17,8,0,1051,..,33,94,29,16,0,0,0,0,176,..,8,26,57,34,11,4,0,0,141,739,..,..,..,..,..,..,..,..,739,..,114,..,..,..,..,..,..,..,114,..,46,10,7,5,0,0,0,0,66,..,12,11,13,3,15,17,5,0,69,..,0,28,0,0,0,0,0,0,37
801041121,..,0,123,210,60,35,22,0,0,454,..,4,26,18,6,0,0,0,0,62,..,0,0,11,3,3,0,0,0,11,317,..,..,..,..,..,..,..,..,317,..,38,..,..,..,..,..,..,..,38,..,13,11,0,0,0,0,0,0,28,..,6,21,6,0,0,3,0,0,40,..,10,28,0,0,0,0,0,0,43,..,8,16,4,0,0,6,0,0,28,..,0,12,6,8,7,4,0,0,35,3,0,4,4,0,0,0,0,0,10,322,91,241,258,73,44,31,4,0,1059,..,5,194,176,44,31,13,3,0,458,..,14,30,18,0,0,0,0,0,66,..,5,15,15,19,3,0,0,0,56,304,..,..,..,..,..,..,..,..,304,..,48,..,..,..,..,..,..,..,48,..,15,5,0,0,0,0,0,0,16,..,5,5,0,0,13,14,8,0,46,..,13,15,0,3,0,0,0,0,35
801041122,..,0,112,235,113,27,22,11,0,512,..,0,35,22,3,0,0,0,0,65,..,0,0,3,3,0,0,0,0,10,374,..,..,..,..,..,..,..,..,374,..,50,..,..,..,..,..,..,..,50,..,14,9,3,0,0,0,0,0,25,..,7,14,4,0,0,5,0,0,33,..,5,20,8,0,0,0,0,0,30,..,11,31,11,0,4,0,0,0,60,..,5,13,10,3,5,0,0,0,36,3,0,4,0,0,0,0,0,0,4,378,95,233,296,130,42,25,5,0,1209,..,8,164,231,84,19,13,3,0,519,..,3,38,19,5,0,0,0,0,64,..,0,13,17,5,7,5,3,0,44,328,..,..,..,..,..,..,..,..,328,..,53,..,..,..,..,..,..,..,53,..,15,3,0,5,0,0,0,0,23,..,9,6,3,0,8,4,5,0,34,..,0,15,3,0,0,0,0,0,19
801051049,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,77,6,0,0,0,0,0,0,77,0,77,3,0,0,0,0,0,0,76,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801051050,..,0,48,170,208,169,119,69,35,810,..,9,62,69,47,41,19,5,0,256,..,0,0,5,17,10,0,0,3,37,441,..,..,..,..,..,..,..,..,441,..,133,..,..,..,..,..,..,..,133,..,66,36,8,6,13,0,0,0,126,..,9,10,0,6,0,6,3,5,32,..,10,30,9,8,6,0,0,0,54,..,57,75,16,15,8,7,4,0,176,..,3,12,20,23,46,54,38,24,214,12,4,7,6,3,3,11,0,3,57,451,294,285,301,329,296,208,117,63,2340,..,0,57,204,226,152,107,62,16,826,..,10,55,74,54,46,16,6,0,268,..,0,13,30,47,30,16,12,5,151,400,..,..,..,..,..,..,..,..,400,..,135,..,..,..,..,..,..,..,135,..,57,24,7,3,7,4,0,0,98,..,5,4,8,3,4,7,11,11,53,..,16,23,7,0,0,0,0,0,45
801051051,..,10,155,150,71,71,54,33,7,554,..,108,425,110,40,28,15,3,0,722,..,0,0,5,15,4,0,0,0,29,168,..,..,..,..,..,..,..,..,168,..,33,..,..,..,..,..,..,..,33,..,20,12,0,3,0,0,0,0,39,..,12,17,9,0,0,0,0,0,36,..,12,25,6,0,0,0,0,0,46,..,216,253,35,9,9,0,0,0,521,..,63,283,200,86,73,47,16,4,772,0,10,27,12,7,5,3,0,0,66,164,476,1192,525,227,200,116,56,12,2978,..,12,191,139,73,62,50,20,7,548,..,133,401,74,32,19,11,0,0,671,..,0,12,24,19,16,4,0,3,79,148,..,..,..,..,..,..,..,..,148,..,35,..,..,..,..,..,..,..,35,..,13,4,4,0,0,0,0,0,25,..,13,26,0,0,0,0,0,0,42,..,14,18,0,0,3,0,0,0,41
801051053,..,0,87,78,72,63,53,18,4,375,..,69,222,56,17,11,10,3,0,382,..,0,0,0,9,3,0,0,0,18,63,..,..,..,..,..,..,..,..,63,..,16,..,..,..,..,..,..,..,16,..,7,3,0,0,0,0,0,0,8,..,12,7,0,0,0,0,0,0,26,..,11,19,5,0,0,0,0,0,38,..,70,113,23,4,0,0,0,0,212,..,45,165,90,68,33,17,3,3,436,0,32,8,4,6,4,0,4,0,58,64,259,635,253,184,124,82,28,9,1636,..,9,98,81,67,62,41,14,0,365,..,75,190,35,12,7,4,0,0,326,..,0,4,14,15,3,0,0,0,35,71,..,..,..,..,..,..,..,..,71,..,21,..,..,..,..,..,..,..,21,..,7,3,6,0,0,0,0,0,16,..,12,8,0,0,0,0,0,0,23,..,5,18,0,0,0,0,0,0,29
801051054,..,3,80,105,71,52,33,16,11,368,..,25,147,47,24,18,3,0,0,269,..,0,0,4,8,4,0,0,0,20,200,..,..,..,..,..,..,..,..,200,..,44,..,..,..,..,..,..,..,44,..,23,10,3,5,0,0,0,0,46,..,12,12,5,3,0,0,0,0,32,..,9,17,3,0,3,0,0,0,40,..,118,98,16,0,9,0,0,0,242,..,17,59,42,26,37,15,11,6,217,0,3,9,0,3,3,0,3,0,34,205,265,428,234,151,121,51,34,19,1507,..,3,99,102,78,44,23,15,3,373,..,39,138,31,38,19,6,0,0,265,..,0,3,20,32,16,6,3,6,76,197,..,..,..,..,..,..,..,..,197,..,46,..,..,..,..,..,..,..,46,..,14,3,5,0,0,0,0,0,27,..,7,9,3,0,8,10,0,0,33,..,6,15,0,0,0,0,0,0,24
801051055,..,4,86,203,135,93,73,37,20,646,..,14,71,60,46,25,9,6,0,221,..,0,3,3,10,9,3,0,0,27,372,..,..,..,..,..,..,..,..,372,..,87,..,..,..,..,..,..,..,87,..,37,22,6,6,0,0,0,0,69,..,6,18,6,3,3,7,0,0,44,..,16,26,12,5,0,0,0,0,69,..,75,83,24,11,21,3,0,0,220,..,7,37,35,25,34,27,14,9,179,4,5,6,11,0,4,4,0,0,31,372,240,351,356,239,186,116,64,29,1962,..,7,110,216,134,72,74,36,3,648,..,24,81,57,40,15,8,5,0,232,..,0,15,39,34,24,8,3,7,125,366,..,..,..,..,..,..,..,..,366,..,81,..,..,..,..,..,..,..,81,..,28,10,4,4,3,0,0,0,56,..,12,8,4,6,7,3,10,7,54,..,6,17,9,0,0,4,0,0,41
801051056,..,0,34,138,144,96,66,43,19,532,..,5,35,35,39,23,3,4,0,149,..,0,0,0,7,3,6,0,0,22,335,..,..,..,..,..,..,..,..,335,..,100,..,..,..,..,..,..,..,100,..,30,15,10,8,4,4,0,0,76,..,4,3,3,3,0,4,0,5,29,..,0,7,0,0,0,0,0,0,18,..,16,28,5,0,0,0,0,0,57,..,6,12,8,22,22,25,9,12,119,7,0,7,8,3,4,0,0,0,33,345,163,148,217,231,165,104,66,35,1461,..,3,45,151,158,93,54,42,13,553,..,8,38,48,39,26,9,3,0,171,..,0,3,16,29,14,7,11,7,86,304,..,..,..,..,..,..,..,..,304,..,83,..,..,..,..,..,..,..,83,..,32,31,6,4,0,0,0,0,71,..,4,5,0,0,4,3,6,0,25,..,0,6,0,0,0,0,0,0,10
801051057,..,9,109,166,144,99,114,60,22,717,..,46,191,69,42,34,13,4,0,398,..,0,0,8,10,14,0,0,0,33,319,..,..,..,..,..,..,..,..,319,..,75,..,..,..,..,..,..,..,75,..,36,24,8,7,4,0,0,0,87,..,18,15,0,0,3,3,0,0,42,..,18,29,3,6,0,0,0,0,59,..,109,141,18,13,12,5,3,0,289,..,23,105,86,69,56,44,16,14,413,3,11,9,14,4,3,4,0,0,48,324,342,632,371,283,227,181,83,38,2481,..,6,137,176,131,105,109,40,17,719,..,74,178,63,35,28,7,0,0,385,..,0,15,37,57,25,13,7,8,147,272,..,..,..,..,..,..,..,..,272,..,89,..,..,..,..,..,..,..,89,..,34,5,11,7,4,0,0,0,65,..,14,23,8,0,9,0,4,6,70,..,19,25,3,0,0,0,0,0,49
801051058,..,4,54,181,245,172,129,56,15,854,..,23,106,47,60,56,34,5,0,331,..,0,3,6,14,11,7,0,4,47,464,..,..,..,..,..,..,..,..,464,..,178,..,..,..,..,..,..,..,178,..,59,40,7,10,9,0,0,0,126,..,11,10,0,8,8,3,3,3,41,..,24,35,0,4,0,0,0,0,70,..,197,131,18,14,12,5,0,0,378,..,15,41,36,48,38,48,19,17,251,4,13,8,9,8,7,7,0,0,56,468,523,433,312,408,313,227,84,38,2804,..,7,82,211,252,157,108,35,11,856,..,31,104,62,63,39,20,4,0,328,..,6,17,26,49,35,3,9,4,154,419,..,..,..,..,..,..,..,..,419,..,157,..,..,..,..,..,..,..,157,..,34,34,0,0,3,0,0,0,74,..,14,9,0,0,7,9,6,3,51,..,20,30,5,0,0,0,0,0,61
801051060,..,0,96,130,88,83,63,32,8,504,..,61,205,60,22,19,8,0,0,381,..,0,0,9,10,5,0,0,0,23,166,..,..,..,..,..,..,..,..,166,..,47,..,..,..,..,..,..,..,47,..,18,14,5,6,0,0,0,0,47,..,12,13,3,0,0,0,0,0,30,..,11,23,0,0,0,0,0,0,36,..,134,167,20,5,3,0,0,0,328,..,36,124,80,46,43,32,11,4,373,0,7,12,10,4,0,3,0,0,40,167,324,658,314,175,152,114,47,15,1981,..,4,123,129,88,83,60,24,3,507,..,81,192,36,30,7,8,0,0,363,..,0,6,19,22,14,3,4,0,69,169,..,..,..,..,..,..,..,..,169,..,56,..,..,..,..,..,..,..,56,..,17,19,7,3,0,0,0,0,41,..,16,20,0,3,3,0,7,0,49,..,10,20,3,0,0,0,0,0,36
801051061,..,0,161,331,220,137,87,51,17,1009,..,31,152,112,50,37,5,3,4,399,..,0,5,16,27,11,4,3,3,65,666,..,..,..,..,..,..,..,..,666,..,141,..,..,..,..,..,..,..,141,..,56,34,9,7,10,0,0,0,113,..,11,9,3,5,9,4,0,0,45,..,11,30,8,3,0,0,0,0,52,..,73,102,18,5,3,3,0,0,218,..,5,59,56,62,43,47,13,11,303,3,9,8,9,11,10,7,3,0,57,666,346,569,564,386,253,171,80,36,3069,..,5,220,339,215,121,82,53,7,1041,..,40,188,107,64,35,7,3,3,437,..,3,11,67,80,29,11,4,11,213,600,..,..,..,..,..,..,..,..,600,..,119,..,..,..,..,..,..,..,119,..,50,13,9,0,7,0,0,0,85,..,18,20,3,7,12,5,8,5,74,..,9,24,5,0,6,0,0,0,40
801051123,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801051124,..,0,66,128,177,182,139,72,24,788,..,20,106,48,30,17,13,0,0,243,..,0,0,3,15,0,0,0,0,25,273,..,..,..,..,..,..,..,..,273,..,108,..,..,..,..,..,..,..,108,..,43,21,5,4,4,0,0,0,73,..,11,8,0,0,0,5,0,0,22,..,10,17,4,0,0,0,0,0,28,..,128,67,6,0,0,0,0,0,206,..,21,76,51,27,27,22,19,8,259,0,8,8,5,8,3,0,0,0,35,273,346,374,248,265,243,179,94,33,2051,..,4,80,144,201,184,104,45,21,789,..,31,109,46,27,17,6,6,0,238,..,0,6,17,30,18,0,6,4,67,288,..,..,..,..,..,..,..,..,288,..,110,..,..,..,..,..,..,..,110,..,34,8,3,0,3,3,0,0,57,..,5,0,0,0,0,5,5,0,22,..,6,13,0,0,0,0,0,0,21
801051125,..,3,30,30,14,0,0,0,0,82,..,4,24,0,0,0,0,0,0,33,..,0,0,0,0,0,0,0,0,0,62,..,..,..,..,..,..,..,..,62,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,62,23,53,39,21,3,0,0,0,199,..,0,38,28,9,7,0,0,0,81,..,0,20,8,0,0,0,0,0,32,..,0,0,7,0,0,0,0,0,9,49,..,..,..,..,..,..,..,..,49,..,8,..,..,..,..,..,..,..,8,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801051126,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801051127,..,0,27,33,35,55,47,29,0,224,..,6,39,9,6,8,6,0,0,78,..,0,0,0,3,0,0,0,4,5,60,..,..,..,..,..,..,..,..,60,..,28,..,..,..,..,..,..,..,28,..,11,8,0,4,3,0,0,0,27,..,11,3,0,0,0,0,0,0,13,..,4,11,0,0,0,0,0,0,13,..,48,40,14,5,6,3,0,0,117,..,7,19,31,32,39,17,9,0,160,0,4,3,0,0,0,0,0,0,13,60,112,154,93,85,110,75,37,9,734,..,4,30,35,38,55,47,17,0,215,..,13,30,7,5,8,0,0,0,64,..,0,3,5,4,5,3,0,0,26,64,..,..,..,..,..,..,..,..,64,..,17,..,..,..,..,..,..,..,17,..,11,0,0,4,0,0,0,0,17,..,7,0,0,0,0,4,5,3,13,..,4,0,0,0,6,0,0,0,6
801051128,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801061062,..,0,30,114,151,134,102,80,25,643,..,0,25,18,14,14,8,3,0,82,..,0,0,6,4,5,7,0,0,19,229,..,..,..,..,..,..,..,..,229,..,74,..,..,..,..,..,..,..,74,..,36,19,7,6,5,4,0,0,70,..,0,0,0,0,0,6,0,0,10,..,8,3,0,0,0,0,0,0,14,..,17,20,0,0,3,3,0,0,47,..,7,14,16,18,19,15,15,23,111,0,5,8,0,3,0,0,0,0,19,231,150,119,165,193,178,137,108,53,1326,..,0,42,153,154,113,125,56,11,650,..,5,22,21,14,10,9,3,0,83,..,0,0,12,32,13,6,9,9,71,262,..,..,..,..,..,..,..,..,262,..,111,..,..,..,..,..,..,..,111,..,29,13,3,3,0,0,0,0,54,..,4,3,0,0,0,3,6,5,18,..,0,4,3,0,0,0,0,0,8
801061063,..,0,15,46,92,99,77,50,15,395,..,9,41,10,7,8,5,3,0,84,..,0,0,5,3,0,0,0,0,8,110,..,..,..,..,..,..,..,..,110,..,47,..,..,..,..,..,..,..,47,..,15,21,4,0,0,0,0,0,39,..,3,0,0,0,0,3,0,0,8,..,5,3,0,0,4,0,0,0,9,..,9,28,0,0,0,0,0,0,38,..,7,10,14,16,15,11,10,0,84,0,0,4,3,6,0,0,0,0,12,110,91,121,78,130,119,101,60,16,828,..,0,26,59,98,92,80,35,4,393,..,6,43,14,13,7,5,0,0,77,..,0,3,6,14,7,3,6,0,37,91,..,..,..,..,..,..,..,..,91,..,47,..,..,..,..,..,..,..,47,..,19,11,4,0,4,0,0,0,29,..,4,6,0,0,0,0,3,4,15,..,4,4,0,0,0,0,0,0,6
801061064,..,0,105,157,214,172,125,89,22,879,..,27,139,58,42,26,19,3,0,306,..,0,0,14,11,14,8,0,0,42,325,..,..,..,..,..,..,..,..,325,..,150,..,..,..,..,..,..,..,150,..,57,23,9,11,4,0,0,0,103,..,12,14,3,3,0,0,3,0,37,..,6,10,0,3,0,0,0,0,28,..,27,97,4,4,5,6,0,0,146,..,19,102,66,57,60,37,11,10,370,0,3,9,0,4,8,4,0,0,30,324,306,507,317,343,289,202,102,29,2421,..,4,127,189,187,181,126,62,6,881,..,33,132,45,36,30,8,0,0,290,..,0,6,21,46,17,4,6,3,113,322,..,..,..,..,..,..,..,..,322,..,127,..,..,..,..,..,..,..,127,..,18,19,4,3,0,0,0,0,45,..,7,22,0,0,3,3,5,6,46,..,14,11,0,0,0,0,0,0,29
801061066,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801061067,..,3,85,244,237,190,151,89,17,1025,..,13,97,50,44,42,13,3,0,270,..,0,0,9,36,14,7,0,0,67,560,..,..,..,..,..,..,..,..,560,..,182,..,..,..,..,..,..,..,182,..,83,42,23,7,8,0,0,0,159,..,14,11,5,5,6,10,0,0,45,..,7,18,4,6,0,0,0,0,36,..,27,75,22,11,18,11,0,0,157,..,7,44,42,48,56,56,30,11,289,8,8,9,7,3,9,6,0,0,43,566,349,383,406,397,330,257,129,27,2843,..,10,119,271,245,175,120,71,11,1017,..,16,104,55,59,31,6,0,0,274,..,5,18,54,60,37,12,7,9,202,508,..,..,..,..,..,..,..,..,508,..,176,..,..,..,..,..,..,..,176,..,51,22,11,3,5,4,0,0,91,..,9,9,9,0,6,10,3,3,56,..,9,21,5,0,0,0,0,0,37
